iter	Logloss
493	0.4966706567
494	0.4966241438
495	0.4965574221
496	0.4965038183
497	0.4964735897
498	0.496419748
499	0.4963721312
500	0.4963234142
501	0.4962908744
502	0.496252832
503	0.4961964306
504	0.4961205729
505	0.4960967781
506	0.4960602561
507	0.496001437
508	0.4959392324
509	0.4959010645
510	0.4958605065
511	0.4958147079
512	0.4957603464
513	0.4957254733
514	0.4956961548
515	0.4956382863
516	0.4955833234
517	0.4955404113
518	0.4954824229
519	0.4954404568
520	0.4953757012
521	0.4953341636
522	0.4952856022
523	0.4952162167
524	0.49516937
525	0.4951170845
526	0.495025569
527	0.4949887115
528	0.4949313059
529	0.4948934681
530	0.4948590603
531	0.4948146193
532	0.4947626983
533	0.4947153428
534	0.4946480598
535	0.4946171977
536	0.4945473512
537	0.4944953762
538	0.4944463219
539	0.4943845547
540	0.4943343102
541	0.4942959759
542	0.4942631832
543	0.4941778977
544	0.4941133045
545	0.494031135
546	0.4940126546
547	0.4939329792
548	0.4938877144
549	0.4938536994
550	0.4938149211
551	0.4937723085
552	0.4937278293
553	0.493692701
554	0.4936397051
555	0.4936055957
556	0.4935579894
557	0.493512005
558	0.4934699715
559	0.4934214027
560	0.4933788752
561	0.4933244229
562	0.4932910165
563	0.4932704613
564	0.4932430896
565	0.4932107354
566	0.4931718153
567	0.4931288377
568	0.4930817897
569	0.493047478
570	0.4929943759
571	0.4929599178
572	0.4928849028
573	0.4928490072
574	0.4928041328
575	0.4927647272
576	0.4926923953
577	0.4926334285
578	0.4925807402
579	0.4925399035
580	0.4924645622
581	0.4924150308
582	0.4923652911
583	0.4922987436
584	0.4922398653
585	0.4921734193
586	0.4921485553
587	0.4920690738
588	0.4920004488
589	0.4919416426
590	0.4918848516
591	0.4918379387
592	0.4917843857
593	0.4917535841
594	0.4916985779
595	0.4916517518
596	0.4915938659
597	0.4915520848
598	0.4915095565
599	0.4914681371
600	0.4914368879
601	0.4913999634
602	0.4913651261
603	0.4913133239
604	0.4912515498
605	0.4912153808
606	0.4911859519
607	0.4911248498
608	0.4910748069
609	0.4910195486
610	0.4909880056
611	0.4909340699
612	0.4908630586
613	0.4908128124
614	0.4907665572
615	0.4907230624
616	0.4906709453
617	0.490611842
618	0.4905620978
619	0.4905247654
620	0.4904613407
621	0.4904202085
622	0.4903726975
623	0.4903169054
624	0.4902825771
625	0.4902612963
626	0.4902172401
627	0.4901663306
628	0.490109856
629	0.4900716164
630	0.4900199009
631	0.4899702564
632	0.4899168537
633	0.4898557427
634	0.489807689
635	0.4897658822
636	0.48971855
637	0.4896425792
638	0.489588354
639	0.4895449437
640	0.4895028146
641	0.4894573194
642	0.4894217589
643	0.4893783418
644	0.4893120042
645	0.4892626143
646	0.4892145052
647	0.4891797841
648	0.48913211
649	0.4890750885
650	0.4890388953
651	0.4890061944
652	0.4889711718
653	0.4889339497
654	0.4889088823
655	0.4888490609
656	0.4888143472
657	0.4887554773
658	0.4887155069
659	0.4886702057
660	0.4886296708
661	0.4885932388
662	0.4885443888
663	0.4885026506
664	0.4884714428
665	0.4884111979
666	0.4883676902
667	0.4883155646
668	0.4882717753
669	0.4882233118
670	0.488167014
671	0.4881252693
672	0.4880561658
673	0.4879894518
674	0.4879276343
675	0.4878800404
676	0.4878464577
677	0.4878056792
678	0.4877527367
679	0.4877128662
680	0.4876637395
681	0.4876271924
682	0.4875974342
683	0.487556339
684	0.4875222796
685	0.4874637161
686	0.4874336424
687	0.4874000078
688	0.4873424897
689	0.4872978049
690	0.4872333793
691	0.4871753153
692	0.4871382768
693	0.4871051866
694	0.4870608366
695	0.4870384484
696	0.4869814451
697	0.4869541552
698	0.4869172107
699	0.4868777268
700	0.4868559563
701	0.4868090715
702	0.4867641067
703	0.4867298933
704	0.4866969393
705	0.4866557282
706	0.4866183291
707	0.4865857281
708	0.4865480085
709	0.4864995425
710	0.4864500939
711	0.4863965766
712	0.4863646599
713	0.4862912592
714	0.4862122022
715	0.4861550546
716	0.4860914883
717	0.4860312134
718	0.4859850062
719	0.4859420853
720	0.4858945386
721	0.4858638468
722	0.485818371
723	0.4857829126
724	0.4857382824
725	0.4856780709
726	0.4856559721
727	0.4856007327
728	0.4855452902
729	0.4855205223
730	0.4854872349
731	0.4854352309
732	0.4853809149
733	0.4853435278
734	0.4852974872
735	0.4852486815
736	0.4852025995
737	0.4851537159
738	0.4850776942
739	0.4850195058
740	0.4849911694
741	0.4849592705
742	0.484904727
743	0.4848874032
744	0.4848540204
745	0.4848038091
746	0.4847494014
747	0.4847111882
748	0.4846685793
749	0.4846282288
750	0.4845643578
751	0.4845302266
752	0.4844859545
753	0.4844254822
754	0.4843939319
755	0.4843553369
756	0.4843225437
757	0.4842937787
758	0.4842538063
759	0.484208813
760	0.4841482109
761	0.484093733
762	0.4840316671
763	0.4839939492
764	0.4839566845
765	0.4839331509
766	0.4838889733
767	0.4838434241
768	0.4838015159
769	0.4837349928
770	0.4836931364
771	0.4836646877
772	0.4836331513
773	0.4835621771
774	0.483516515
775	0.4834576783
776	0.4833919371
777	0.4833563827
778	0.4832977178
779	0.4832639889
780	0.483215166
781	0.4831635554
782	0.4831295446
783	0.483092471
784	0.483060061
785	0.4830259418
786	0.4829889065
787	0.4829448811
788	0.4829099931
789	0.4828804843
790	0.4828334812
791	0.4827771401
792	0.4827332179
793	0.4826759885
794	0.4826238296
795	0.482582075
796	0.4825423044
797	0.4824739401
798	0.4824301662
799	0.482407931
800	0.4823672894
801	0.4823275305
802	0.4822791235
803	0.4822613357
804	0.4822088355
805	0.482162822
806	0.4821250904
807	0.4820737118
808	0.4820340527
809	0.4819980735
810	0.4819333269
811	0.4818786622
812	0.4818482159
813	0.4817990184
814	0.4817669262
815	0.481730745
816	0.4816805422
817	0.4816534052
818	0.4815861072
819	0.4815056808
820	0.4814622803
821	0.4814053803
822	0.4813654818
823	0.4813263707
824	0.4812824357
825	0.4812595149
826	0.4812182829
827	0.4811813163
828	0.4811390231
829	0.4811027154
830	0.4810605062
831	0.4810150915
832	0.4809883142
833	0.4809206473
834	0.4808914534
835	0.4808251015
836	0.480771054
837	0.4807562699
838	0.4807232595
839	0.4807014705
840	0.4806511884
841	0.4805893318
842	0.4805468486
843	0.480498653
844	0.4804631137
845	0.4804095626
846	0.4803454987
847	0.4802710679
848	0.4802443937
849	0.4802284717
850	0.4801607932
851	0.4801285715
852	0.4800916489
853	0.4800633752
854	0.4800329923
855	0.47999517
856	0.4799580384
857	0.4799076439
858	0.4798648361
859	0.4798179105
860	0.4797852819
861	0.4797440347
862	0.4796884172
863	0.4796365044
864	0.479587238
865	0.4795503358
866	0.4795205891
867	0.4794901436
868	0.4794523683
869	0.4794072487
870	0.4793615577
871	0.4793285143
872	0.4792994747
873	0.4792635068
874	0.4792126789
875	0.4791754672
876	0.4791123112
877	0.4790583111
878	0.4789951385
879	0.4789578476
880	0.4788908935
881	0.4788526207
882	0.4788099434
883	0.4787813659
884	0.4787388928
885	0.4787228796
886	0.478695648
887	0.4786611905
888	0.4786232979
889	0.4785635535
890	0.4785476548
891	0.4784837302
892	0.478459058
893	0.4784196379
894	0.4783912278
895	0.478335924
896	0.4783217434
897	0.4782631696
898	0.4782148853
899	0.4781803437
900	0.4781561415
901	0.4781227195
902	0.4781012266
903	0.4780580553
904	0.4780255029
905	0.4779972039
906	0.4779649021
907	0.477915394
908	0.4778883362
909	0.4778651873
910	0.477821799
911	0.47778883
912	0.4777506651
913	0.4777079437
914	0.477665788
915	0.47763112
916	0.477578553
917	0.4775257236
918	0.4774971069
919	0.4774618604
920	0.4774072232
921	0.4773474086
922	0.4773078553
923	0.4772867117
924	0.477261113
925	0.4772264114
926	0.4771798459
927	0.4771380789
928	0.4770921644
929	0.4770659062
930	0.4770361215
931	0.4769972343
932	0.4769539061
933	0.4769077146
934	0.4768669523
935	0.4768053658
936	0.4767469137
937	0.4767025636
938	0.4766560236
939	0.4766230263
940	0.4765703257
941	0.4765183252
942	0.4764898617
943	0.4764765039
944	0.4764386892
945	0.4764076559
946	0.4763667573
947	0.476344671
948	0.4763095884
949	0.4762670303
950	0.4762270804
951	0.476177547
952	0.4761283106
953	0.4761014219
954	0.4760580806
955	0.4760254016
956	0.4759951439
957	0.475962294
958	0.4759132975
959	0.4758794189
960	0.475842546
961	0.4758001452
962	0.4757627756
963	0.4757326107
964	0.475701916
965	0.4756515958
966	0.4756157336
967	0.475569787
968	0.4755364595
969	0.4755108893
970	0.4754608552
971	0.4754211135
972	0.4753790468
973	0.4753288144
974	0.4752829356
975	0.4752287602
976	0.4751817672
977	0.475125583
978	0.4750733054
979	0.4750045935
980	0.4749423935
981	0.4748884613
982	0.474841696
983	0.4747852469
984	0.474762351
985	0.4747383335
986	0.4747105147
987	0.4746870585
988	0.4746600727
989	0.4746268545
990	0.4745940378
991	0.4745395811
992	0.4745051081
993	0.474463616
994	0.4744329317
995	0.4743873231
996	0.474337714
997	0.4742983251
998	0.4742252692
999	0.4741937435
